Date,Price,MA20,MA60,MA120
2022-11-01,"2,546.395","2,464.49","2,574.34","2,612.25"
2022-11-02,"2,499.785","2,464.48","2,569.28","2,610.87"
2022-11-03,"2,467.889","2,463.95","2,563.71","2,609.34"
2022-11-04,"2,507.22","2,468.43","2,558.26","2,608.1"
2022-11-07,"2,533.635","2,475.33","2,553.11","2,606.69"
2022-11-08,"2,554.874","2,484.26","2,548.28","2,605.65"
2022-11-09,"2,509.765","2,491.36","2,543.06","2,604.06"
2022-11-10,"2,636.547","2,502.6","2,539.9","2,603.17"
2022-11-11,"2,674.077","2,517.47","2,538.01","2,602.1"
2022-11-14,"2,653.942","2,528.58","2,536.64","2,600.76"
2022-11-15,"2,678.226","2,539.6","2,535.77","2,599.82"
2022-11-16,"2,657.579","2,550.51","2,534.46","2,598.88"
2022-11-17,"2,642.335","2,561.17","2,532.36","2,597.45"
2022-11-18,"2,658.898","2,570.99","2,531.76","2,596.44"
2022-11-21,"2,640.44","2,578.36","2,531.29","2,595.2"
2022-11-22,"2,675.459","2,585.25","2,531.79","2,594.12"
2022-11-23,"2,697.388","2,593.34","2,532.96","2,593.4"
2022-11-24,"2,706.008","2,602.46","2,534.56","2,593.27"
2022-11-25,"2,703.666","2,609.59","2,536.2","2,593.79"
2022-11-28,"2,668.436","2,615.63","2,537.39","2,594.81"
2022-11-29,"2,663.247","2,621.47","2,538.7","2,595.96"
2022-11-30,"2,720.889","2,632.53","2,540.48","2,597.33"
2022-12-01,"2,741.077","2,646.19","2,542.22","2,599.41"
2022-12-02,"2,733.031","2,657.48","2,543.06","2,601.47"
2022-12-05,"2,696.296","2,665.61","2,542.68","2,603.15"
2022-12-06,"2,662.07","2,670.97","2,543.39","2,604.14"
2022-12-07,"2,654.343","2,678.2","2,544","2,605.12"
2022-12-08,"2,670.271","2,679.88","2,545.3","2,606.13"
2022-12-09,"2,662.858","2,679.32","2,546.86","2,606.49"
2022-12-12,"2,683.558","2,680.8","2,548.58","2,606.99"
2022-12-13,"2,715.49","2,682.67","2,551.27","2,608.09"
2022-12-14,"2,705.315","2,685.05","2,554.42","2,609.18"
2022-12-15,"2,636.915","2,684.78","2,556.88","2,609.93"
2022-12-16,"2,606.01","2,682.14","2,559.67","2,610.32"
2022-12-19,"2,585.891","2,679.41","2,562.63","2,610.47"
2022-12-20,"2,592.86","2,675.28","2,565.78","2,610.79"
2022-12-21,"2,626.917","2,671.76","2,568.91","2,611.34"
2022-12-22,"2,595.247","2,666.22","2,572.14","2,611.28"
2022-12-23,"2,605.186","2,661.3","2,575.92","2,611.29"
2022-12-26,"2,605.478","2,658.15","2,578.84","2,611.57"
2022-12-27,"2,600.943","2,655.03","2,580.33","2,611.96"
2022-12-28,"2,575.156","2,647.75","2,581.58","2,612.21"
2022-12-29,"2,611.979","2,641.29","2,583.81","2,612.97"
2022-12-30,"2,602.685","2,634.77","2,586.89","2,613.26"
2023-01-02,"2,607.249","2,630.32","2,590.42","2,613.59"
2023-01-03,"2,600.907","2,627.26","2,594.16","2,613.36"
2023-01-04,"2,624.351","2,625.76","2,598.44","2,613.2"
2023-01-05,"2,594.685","2,621.98","2,601.49","2,612.62"
2023-01-06,"2,649.761","2,621.33","2,606.04","2,612.61"
2023-01-09,"2,663.172","2,620.31","2,609.9","2,612.71"
2023-01-10,"2,671.204","2,618.1","2,613.45","2,613.1"
2023-01-11,"2,700.755","2,617.87","2,617.81","2,613.31"
2023-01-12,"2,720.093","2,622.03","2,622.66","2,613.4"
2023-01-13,"2,735.724","2,628.51","2,627.21","2,613.31"
2023-01-16,"2,735.883","2,636.01","2,631.26","2,613.2"
2023-01-17,"2,736.452","2,643.19","2,634.58","2,613.27"
2023-01-18,"2,713.537","2,647.52","2,637.54","2,612.92"
2023-01-19,"2,685.317","2,652.03","2,640.24","2,612.28"
2023-01-20,"2,725.396","2,658.04","2,642.97","2,612.06"
2023-01-23,"2,754.961","2,665.51","2,646.43","2,612.03"
2023-01-24,"2,755.961","2,673.26","2,649.92","2,612.13"
2023-01-25,"2,756.733","2,682.34","2,654.2","2,611.74"
2023-01-26,"2,777.619","2,690.62","2,659.37","2,611.54"
2023-01-27,"2,785.84","2,699.78","2,664.01","2,611.13"
2023-01-30,"2,759.316","2,707.38","2,667.77","2,610.44"
2023-01-31,"2,784.995","2,716.59","2,671.61","2,609.94"
2023-02-01,"2,809.936","2,725.87","2,676.61","2,609.84"
2023-02-02,"2,847.823","2,738.52","2,680.13","2,610.01"
2023-02-03,"2,820.735","2,747.07","2,682.57","2,610.29"
2023-02-06,"2,793.586","2,753.59","2,684.9","2,610.77"
2023-02-07,"2,820.491","2,761.06","2,687.27","2,611.52"
2023-02-08,"2,801.957","2,766.12","2,689.68","2,612.07"
2023-02-09,"2,790.531","2,769.64","2,692.15","2,612.25"
2023-02-10,"2,783.912","2,772.05","2,694.23","2,613"
2023-02-13,"2,810.036","2,775.76","2,697.06","2,614.17"
2023-02-14,"2,812.532","2,779.56","2,699.34","2,615.57"
2023-02-15,"2,815.454","2,784.66","2,701.31","2,617.14"
2023-02-16,"2,790.628","2,789.92","2,702.72","2,618.64"
2023-02-17,"2,779.877","2,792.65","2,703.99","2,620.09"
2023-02-20,"2,783.257","2,794.06","2,705.91","2,621.65"
2023-02-21,"2,740.378","2,793.28","2,707.19","2,622.94"
2023-02-22,"2,730.88","2,791.99","2,707.36","2,623.92"
2023-02-23,"2,737.414","2,789.98","2,707.3","2,624.76"
2023-02-24,"2,706.905","2,786.03","2,706.86","2,624.96"
2023-02-27,"2,721.63","2,784.15","2,707.28","2,624.98"
2023-02-28,"2,714.571","2,780.63","2,708.16","2,625.78"
2023-03-01,"2,706.786","2,775.47","2,709.03","2,626.52"
2023-03-02,"2,719.684","2,769.06","2,709.86","2,627.58"
2023-03-03,"2,757.97","2,765.92","2,711.44","2,629.15"
2023-03-06,"2,764.641","2,764.48","2,712.79","2,630.69"
2023-03-07,"2,724.804","2,759.69","2,712.95","2,632.11"
2023-03-08,"2,725.232","2,755.86","2,713.28","2,633.85"
2023-03-09,"2,691.168","2,750.89","2,714.18","2,635.53"
2023-03-10,"2,657.408","2,744.56","2,715.04","2,637.35"
2023-03-13,"2,643.642","2,736.24","2,716","2,639.31"
2023-03-14,"2,674.361","2,729.33","2,717.36","2,641.57"
2023-03-15,"2,638.463","2,720.48","2,717.55","2,643.23"
2023-03-16,"2,677.988","2,714.85","2,718.93","2,645.54"
2023-03-17,"2,656.192","2,708.67","2,719.78","2,647.85"
2023-03-20,"2,678.291","2,703.42","2,721","2,649.92"
2023-03-21,"2,711.839","2,701.99","2,722.85","2,651.59"
2023-03-22,"2,686.134","2,699.76","2,724.7","2,653.14"
2023-03-23,"2,696.854","2,697.73","2,726.11","2,654.96"
2023-03-24,"2,692.549","2,697.01","2,727.61","2,657.25"
2023-03-27,"2,702.416","2,696.05","2,729.19","2,659.81"
2023-03-28,"2,704.762","2,695.56","2,730.92","2,662.54"
2023-03-29,"2,739.419","2,697.19","2,732.84","2,665.64"
2023-03-30,"2,759.705","2,699.19","2,735.59","2,668.54"
2023-03-31,"2,791.438","2,700.87","2,737.95","2,672"
2023-04-03,"2,803.625","2,702.81","2,740.29","2,675.1"
2023-04-04,"2,796.779","2,706.41","2,742.39","2,677.92"
2023-04-05,"2,784.048","2,709.35","2,743.78","2,680.79"
2023-04-06,"2,790.1","2,714.3","2,744.94","2,683.8"
2023-04-07,"2,790.38","2,720.95","2,745.85","2,686.53"
2023-04-10,"2,786.202","2,728.08","2,746.69","2,688.98"
2023-04-11,"2,797.073","2,734.21","2,747.7","2,691.14"
2023-04-12,"2,795.48","2,742.06","2,749.07","2,693.3"
2023-04-13,"2,829.197","2,749.62","2,751.47","2,695.85"
2023-04-17,"2,827.238","2,758.18","2,753.16","2,698.07"
2023-04-18,"2,835.889","2,766.06","2,754.51","2,700.47"
2023-04-19,"2,833.39","2,772.13","2,755.8","2,702.86"
2023-04-20,"2,822.536","2,778.95","2,756.9","2,705.55"
2023-04-21,"2,823.074","2,785.27","2,757.66","2,708.51"
2023-04-24,"2,826.854","2,791.98","2,758.34","2,711.18"
2023-04-25,"2,789.542","2,796.34","2,758.84","2,713.31"
2023-04-26,"2,779.711","2,800.08","2,758.76","2,715.18"
2023-04-27,"2,815.768","2,803.9","2,758.85","2,717.73"
2023-04-28,"2,835.928","2,807.71","2,758.66","2,719.39"
2023-05-01,"2,833.595","2,809.82","2,758.87","2,720.72"
2023-05-02,"2,803.068","2,809.79","2,759.03","2,721.97"
2023-05-03,"2,796.309","2,809.77","2,758.62","2,722.95"
2023-05-04,"2,779.26","2,809.53","2,758.25","2,723.96"
2023-05-05,"2,821.99","2,811.12","2,758.77","2,725.46"
2023-05-08,"2,827.379","2,812.97","2,759.5","2,726.86"
2023-05-09,"2,815.288","2,814.43","2,759.58","2,728.32"
2023-05-10,"2,822.601","2,815.7","2,759.75","2,729.55"
2023-05-11,"2,814.857","2,816.67","2,759.74","2,730.53"
2023-05-12,"2,809.35","2,815.68","2,760.05","2,731.39"
2023-05-15,"2,819.469","2,815.29","2,760.71","2,732.35"
2023-05-16,"2,802.389","2,813.62","2,761.03","2,733.47"
2023-05-17,"2,820.922","2,812.99","2,762.37","2,734.78"
2023-05-18,"2,840.122","2,813.87","2,764.19","2,735.78"
2023-05-19,"2,842.761","2,814.86","2,765.95","2,736.62"
2023-05-22,"2,845.707","2,815.8","2,768.26","2,737.56"
2023-05-23,"2,816.847","2,817.17","2,769.85","2,738.57"
2023-05-24,"2,788.817","2,817.62","2,771.09","2,739.62"
2023-05-25,"2,796.862","2,816.68","2,772.59","2,740.81"
2023-05-26,"2,827.932","2,816.28","2,774.39","2,742.13"
2023-05-29,"2,830.425","2,816.12","2,775.6","2,743.52"
2023-05-30,"2,825.595","2,817.24","2,776.62","2,744.71"
2023-05-31,"2,800.557","2,817.46","2,777.88","2,745.41"
2023-06-01,"2,831.657","2,820.08","2,779.65","2,746.47"
2023-06-02,"2,873.365","2,822.65","2,782.69","2,748.44"
2023-06-05,"2,870.272","2,824.79","2,786.24","2,750.64"
2023-06-06,"2,877.966","2,827.92","2,790.14","2,753.07"
2023-06-07,"2,866.586","2,830.12","2,793.35","2,755.35"
2023-06-08,"2,882.132","2,833.49","2,797.41","2,757.48"
2023-06-09,"2,885.631","2,837.3","2,800.87","2,759.9"
2023-06-12,"2,906.014","2,841.63","2,805.03","2,762.41"
2023-06-13,"2,929.681","2,847.99","2,809.22","2,765.11"
2023-06-14,"2,939.591","2,853.93","2,813.02","2,767.93"
2023-06-15,"2,966.434","2,860.24","2,817.69","2,771.19"
2023-06-16,"2,962.336","2,866.22","2,822.11","2,774.11"
2023-06-19,"2,955.115","2,871.69","2,826.49","2,777.05"
2023-06-20,"2,939.538","2,877.83","2,830.44","2,779.82"
2023-06-21,"2,927.721","2,884.77","2,834.16","2,782.54"
2023-06-22,"2,930.366","2,891.45","2,837.34","2,785.09"
2023-06-23,"2,902.337","2,895.17","2,839.72","2,787.66"
2023-06-27,"2,921.193","2,899.7","2,841.88","2,789.92"
2023-06-28,"2,924.92","2,904.67","2,843.9","2,792.1"
2023-06-29,"2,933.864","2,911.34","2,846.19","2,794.29"
2023-06-30,"2,966.724","2,918.09","2,849.23","2,796.5"
2023-07-03,"2,972.03","2,923.02","2,852.26","2,798.6"
2023-07-04,"2,971.696","2,928.09","2,855.29","2,800.57"
2023-07-05,"2,960.757","2,932.23","2,858.2","2,802.44"
2023-07-06,"2,924.552","2,935.13","2,860.32","2,804.01"
2023-07-07,"2,924.192","2,937.23","2,862.46","2,805.77"
2023-07-11,"2,953.122","2,940.61","2,864.53","2,808"
2023-07-12,"2,987.19","2,944.67","2,867.2","2,810.18"
2023-07-13,"3,019.71","2,949.17","2,870.26","2,812.39"
2023-07-14,"3,017.936","2,953.09","2,873.34","2,814.57"
2023-07-17,"3,021.964","2,955.86","2,876.66","2,816.78"
2023-07-19,"3,047.986","2,960.15","2,880.41","2,819.03"
2023-07-20,"3,029.696","2,963.87","2,883.79","2,821.06"
2023-07-21,"3,028.709","2,968.33","2,887.77","2,823.31"
2023-07-24,"3,037.436","2,973.82","2,892.07","2,825.41"
2023-07-25,"3,045.389","2,979.57","2,895.9","2,827.38"
2023-07-26,"3,044.704","2,986.69","2,899.38","2,829.02"
2023-07-27,"3,034.413","2,992.35","2,902.72","2,830.8"
2023-07-28,"3,057.838","2,999","2,906.97","2,833"
2023-07-31,"3,064.297","3,005.52","2,911.44","2,835.03"
2023-08-01,"3,048.596","3,009.61","2,915.93","2,837.09"
2023-08-02,"3,000.535","3,011.04","2,918.9","2,838.84"
2023-08-03,"2,990.133","3,011.96","2,921.61","2,840.55"
2023-08-04,"2,986.544","3,013.25","2,924.47","2,842.03"
2023-08-07,"3,003.767","3,017.21","2,927.49","2,843.62"
2023-08-08,"2,988.097","3,020.4","2,930.37","2,845.06"
2023-08-09,"2,976.314","3,021.56","2,933.16","2,846.61"
2023-08-10,"2,984.811","3,021.44","2,935.91","2,848.31"
2023-08-11,"2,972.734","3,019.09","2,938.75","2,849.89"
2023-08-14,"2,976.857","3,017.04","2,941.35","2,851.86"
2023-08-15,"2,948.222","3,013.35","2,943.15","2,853.67"
2023-08-16,"2,925.633","3,007.24","2,944.53","2,855.24"
2023-08-17,"2,901.839","3,000.84","2,945.47","2,856.87"
2023-08-18,"2,897.504","2,994.28","2,946.81","2,858.33"
2023-08-21,"2,910.522","2,987.94","2,948.84","2,859.97"
2023-08-22,"2,909.186","2,981.13","2,950.71","2,861.65"
2023-08-23,"2,937.696","2,975.78","2,952.54","2,863.47"
2023-08-24,"2,906.254","2,969.37","2,953.81","2,864.7"
2023-08-25,"2,911.988","2,962.08","2,955.25","2,865.93"
2023-08-28,"2,935.707","2,955.65","2,957.5","2,867.69"
2023-08-29,"2,975.501","2,951.99","2,959.9","2,869.78"
2023-08-30,"2,991.523","2,951.54","2,961.87","2,872.28"
2023-09-01,"2,989.505","2,951.51","2,963.85","2,875.05"
2023-09-04,"2,990.17","2,951.69","2,965.72","2,877.93"
2023-09-05,"2,973.454","2,950.18","2,967.51","2,880.43"
2023-09-06,"2,955.815","2,948.56","2,968.73","2,883.07"
2023-09-07,"2,947.113","2,947.1","2,969.76","2,885.31"
2023-09-08,"2,948.807","2,945.3","2,970.47","2,887.75"
2023-09-11,"2,969.45","2,945.14","2,971.13","2,890.18"
2023-09-12,"2,955.869","2,944.09","2,971.41","2,892.21"
2023-09-13,"2,956.842","2,944.52","2,971.25","2,894.47"
2023-09-14,"2,982.685","2,947.37","2,971.58","2,896.85"
2023-09-15,"2,960.976","2,950.33","2,971.68","2,899.09"
2023-09-19,"2,951.171","2,953.01","2,971.88","2,901.16"
2023-09-20,"2,936.358","2,954.3","2,972.02","2,903.09"
2023-09-21,"2,886.071","2,953.15","2,971.28","2,904.31"
2023-09-22,"2,879.849","2,950.26","2,970.91","2,905.31"
2023-09-25,"2,879.786","2,948.93","2,970.22","2,906.05"
2023-09-26,"2,844.832","2,945.57","2,968.88","2,906.39"
2023-09-27,"2,840.816","2,940.83","2,967.33","2,906.76"
2023-09-28,"2,855.877","2,934.85","2,965.48","2,907.36"
2023-09-29,"2,853.235","2,927.93","2,963.5","2,907.88"
2023-10-02,"2,838.776","2,920.4","2,961.29","2,908.29"
2023-10-03,"2,799.636","2,910.87","2,958.6","2,908.4"
2023-10-04,"2,810.861","2,902.74","2,956.71","2,908.51"
2023-10-05,"2,816.432","2,895.77","2,954.91","2,908.69"
2023-10-06,"2,845.228","2,890.68","2,953.11","2,908.82"
2023-10-09,"2,858.705","2,886.17","2,950.97","2,909.08"
2023-10-10,"2,887.895","2,882.1","2,948.78","2,909.52"
2023-10-11,"2,899.504","2,879.28","2,946.8","2,910.07"
2023-10-12,"2,884.059","2,875.64","2,944.5","2,910.58"
2023-10-13,"2,862.144","2,869.61","2,941.41","2,910.91"
2023-10-16,"2,885.348","2,865.83","2,939","2,911.39"
2023-10-17,"2,888.619","2,862.7","2,936.67","2,912.22"
2023-10-18,"2,851.886","2,858.48","2,933.57","2,912.82"
2023-10-19,"2,824.449","2,855.4","2,929.89","2,912.89"
2023-10-23,"2,786.748","2,850.74","2,925.59","2,912.48"
2023-10-24,"2,801.964","2,846.85","2,921.72","2,912.22"
2023-10-25,"2,772.108","2,843.21","2,916.96","2,911.96"
2023-10-26,"2,740.964","2,838.22","2,911.57","2,911.5"
2023-10-27,"2,731.992","2,832.03","2,906.29","2,911.11"
2023-10-30,"2,757.589","2,827.25","2,902.24","2,910.57"
2023-10-31,"2,768.621","2,823.74","2,898.55","2,910.08"
2023-11-01,"2,797.491","2,823.63","2,895.4","2,909.93"
2023-11-02,"2,852.553","2,825.71","2,892.88","2,910.18"
2023-11-03,"2,883.801","2,829.08","2,891.14","2,910.76"
2023-11-06,"2,889.437","2,831.29","2,889.69","2,911.42"
2023-11-07,"2,887.393","2,832.73","2,888.07","2,911.99"
2023-11-08,"2,888.41","2,832.75","2,886.66","2,912.71"
2023-11-09,"2,878.977","2,831.73","2,885.03","2,913.19"
2023-11-13,"2,904.642","2,832.76","2,884.3","2,913.73"
2023-11-14,"2,963.356","2,837.82","2,884.93","2,914.73"
2023-11-15,"2,975.191","2,842.31","2,886.16","2,915.81"
2023-11-16,"2,973.003","2,846.53","2,887.41","2,917.11"
2023-11-21,"2,999.868","2,853.93","2,888.9","2,918.87"
2023-11-22,"3,004.758","2,862.94","2,890.5","2,920.61"
2023-11-23,"3,008.742","2,874.04","2,891.68","2,922.11"
2023-11-24,"3,015.19","2,884.7","2,893.5","2,923.65"
2023-11-27,"3,007.992","2,896.5","2,895.1","2,925.17"
2023-11-28,"3,012.568","2,910.08","2,896.38","2,926.94"
2023-11-29,"3,013.93","2,924.18","2,897.02","2,928.46"
2023-12-01,"3,040.696","2,938.33","2,897.84","2,929.85"
2023-12-04,"3,026.586","2,951.23","2,898.45","2,931.15"
2023-12-05,"3,023.222","2,962.52","2,899.01","2,932.36"
2023-12-06,"3,020.982","2,970.94","2,899.8","2,933.65"
2023-12-07,"3,037.45","2,978.62","2,901.16","2,934.95"
2023-12-08,"3,047.214","2,986.51","2,902.83","2,936.29"
2023-12-11,"3,056.417","2,994.96","2,904.62","2,937.55"
2023-12-12,"3,067.443","3,003.91","2,906.25","2,938.69"
2023-12-13,"3,101.079","3,015.02","2,908.67","2,940.04"
2023-12-14,"3,128.893","3,026.23","2,911.54","2,941.39"
2023-12-15,"3,126.138","3,034.37","2,913.93","2,942.76"
2023-12-18,"3,131.349","3,042.18","2,916.77","2,944.23"
2023-12-19,"3,153.345","3,051.19","2,920.14","2,946.01"
2023-12-20,"3,121.79","3,057.29","2,923.23","2,947.63"
2023-12-21,"3,145.089","3,064.31","2,927.55","2,949.42"
2023-12-22,"3,152.258","3,071.48","2,932.09","2,951.5"
2023-12-25,"3,152.493","3,078.35","2,936.63","2,953.43"
2023-12-26,"3,162.651","3,086.08","2,941.93","2,955.41"
2023-12-27,"3,175.652","3,094.23","2,947.51","2,957.42"
2023-12-28,"3,178.048","3,102.44","2,952.88","2,959.18"
2023-12-29,"3,169.18","3,108.86","2,958.15","2,960.83"
2024-01-01,"3,169.253","3,116","2,963.65","2,962.47"
2024-01-02,"3,145.419","3,122.11","2,969.42","2,964.01"
2024-01-03,"3,115.682","3,126.84","2,974.5","2,965.6"
2024-01-04,"3,114.121","3,130.68","2,979.46","2,967.19"
2024-01-05,"3,120.549","3,134.34","2,984.05","2,968.58"
2024-01-08,"3,153.617","3,139.2","2,988.96","2,969.97"
2024-01-09,"3,146.968","3,143.18","2,993.28","2,971.03"
2024-01-10,"3,161.498","3,146.2","2,997.65","2,972.22"
2024-01-11,"3,157.324","3,147.62","3,002.2","2,973.35"
2024-01-12,"3,168.307","3,149.73","3,007.31","2,974.36"
2024-01-15,"3,165.14","3,151.42","3,011.97","2,975.48"
2024-01-16,"3,146.043","3,151.05","3,016.26","2,976.46"
2024-01-17,"3,120.436","3,150.99","3,020.73","2,977.15"
2024-01-18,"3,143.201","3,150.89","3,026.05","2,977.97"
2024-01-19,"3,175.362","3,152.05","3,032.52","2,979.06"
2024-01-22,"3,189.097","3,153.88","3,038.98","2,980.35"
2024-01-23,"3,190.904","3,155.29","3,045.96","2,981.46"
2024-01-24,"3,203.552","3,156.69","3,053.67","2,982.62"
2024-01-25,"3,212.324","3,158.4","3,061.67","2,983.98"
2024-01-26,"3,216.234","3,160.75","3,069.32","2,985.78"
2024-01-29,"3,236.323","3,164.11","3,077.11","2,987.83"
2024-01-30,"3,236.762","3,168.67","3,084.43","2,989.91"
2024-01-31,"3,205.317","3,173.15","3,090.31","2,991.59"
2024-02-01,"3,226.797","3,178.79","3,096.03","2,993.58"
2024-02-02,"3,247.642","3,185.14","3,102","2,995.84"
2024-02-05,"3,233.531","3,189.14","3,107.77","2,997.92"
2024-02-06,"3,244.513","3,194.02","3,113.7","3,000.18"
2024-02-07,"3,265.066","3,199.19","3,120.14","3,002.58"
2024-02-08,"3,266.139","3,204.63","3,126.16","3,005.23"
2024-02-12,"3,281.008","3,210.27","3,131.46","3,008.19"
2024-02-13,"3,240.26","3,214.03","3,135.87","3,011.01"
2024-02-14,"3,265.665","3,220.01","3,140.75","3,014.08"
2024-02-15,"3,289.742","3,228.47","3,145.58","3,017.24"
2024-02-16,"3,285.119","3,235.57","3,150.26","3,020.38"
2024-02-19,"3,286.861","3,241.14","3,154.89","3,023.29"
2024-02-20,"3,274.333","3,245.4","3,159.21","3,026.35"
2024-02-21,"3,272.19","3,249.47","3,163.61","3,029.35"
2024-02-22,"3,329.859","3,255.78","3,168.9","3,032.64"
2024-02-23,"3,334.043","3,261.87","3,174.24","3,035.63"
2024-02-26,"3,325.785","3,267.35","3,178.99","3,038.41"
2024-02-27,"3,331.881","3,272.13","3,184.08","3,041.27"
2024-02-28,"3,322.642","3,276.42","3,189.07","3,044.04"
2024-02-29,"3,337.204","3,283.01","3,194.34","3,047.07"
2024-03-01,"3,364.044","3,289.88","3,199.78","3,050.47"
2024-03-04,"3,362.276","3,295.61","3,205.03","3,053.93"
2024-03-05,"3,337.197","3,300.79","3,209.71","3,057.17"
2024-03-06,"3,357.029","3,306.42","3,214.54","3,060.4"
2024-03-07,"3,391.255","3,312.73","3,219.37","3,064.02"
2024-03-08,"3,380.138","3,318.43","3,223.56","3,067.55"
2024-03-11,"3,367.077","3,322.73","3,227.58","3,070.75"
2024-03-12,"3,397.253","3,330.58","3,232.01","3,074.39"
2024-03-13,"3,396.185","3,337.11","3,236.06","3,078.1"
2024-03-14,"3,382.48","3,341.74","3,240.4","3,081.82"
2024-03-15,"3,363.034","3,345.64","3,244.03","3,085.79"
2024-03-18,"3,380.666","3,350.33","3,247.84","3,089.96"
2024-03-19,"3,393.368","3,356.28","3,251.85","3,094.24"
2024-03-20,"3,414.886","3,363.42","3,256.06","3,098.99"
2024-03-21,"3,434.691","3,368.66","3,260.38","3,103.94"
2024-03-22,"3,428.123","3,373.36","3,264.54","3,108.71"
2024-03-25,"3,420.177","3,378.08","3,268.73","3,113.44"
2024-03-26,"3,414.287","3,382.2","3,272.81","3,118.23"
2024-03-27,"3,436.982","3,387.92","3,277.67","3,123.54"
2024-03-28,"3,436.781","3,392.9","3,283.02","3,128.76"
2024-03-29,"3,437.76","3,396.58","3,288.42","3,133.94"
2024-04-01,"3,424.731","3,399.71","3,293.49","3,138.77"
2024-04-02,"3,403.4","3,403.02","3,297.65","3,143.31"
2024-04-03,"3,409.618","3,405.64","3,302.03","3,147.65"
2024-04-04,"3,386.308","3,405.4","3,305.77","3,151.71"
2024-04-05,"3,402.357","3,406.51","3,309.86","3,156.03"
2024-04-09,"3,412.091","3,408.76","3,313.92","3,160.61"
2024-04-10,"3,379.725","3,407.88","3,317.5","3,164.73"
2024-04-11,"3,391.011","3,407.62","3,321.58","3,168.92"
2024-04-15,"3,317.678","3,404.38","3,324.87","3,172.8"
2024-04-16,"3,297.138","3,401.09","3,327.43","3,176.74"
2024-04-17,"3,281.114","3,396.11","3,329.19","3,180.86"
2024-04-18,"3,280.101","3,390.45","3,330.71","3,184.84"
2024-04-19,"3,255.621","3,382.48","3,331.79","3,188.87"
2024-04-22,"3,282.091","3,374.85","3,333.1","3,193.38"
2024-04-23,"3,322.537","3,369.58","3,334.94","3,198.3"
2024-04-24,"3,323.288","3,364.73","3,336.72","3,203.02"
2024-04-25,"3,306.678","3,359.35","3,337.89","3,207.5"
2024-04-26,"3,335.077","3,354.26","3,339.53","3,211.98"
2024-04-29,"3,347.041","3,349.77","3,341.89","3,216.1"
2024-04-30,"3,305.296","3,343.15","3,343.2","3,219.61"
2024-05-01,"3,294.005","3,336.61","3,343.97","3,222.99"
2024-05-02,"3,321.81","3,332.53","3,345.45","3,226.61"
2024-05-03,"3,361.413","3,330.12","3,347.39","3,230.55"
2024-05-06,"3,391.132","3,330.36","3,349.49","3,234.82"
2024-05-07,"3,401.767","3,330.33","3,351.76","3,238.96"
2024-05-08,"3,395.637","3,329.51","3,353.67","3,242.56"
2024-05-09,"3,411.11","3,331.08","3,356.51","3,246.19"
2024-05-10,"3,419.923","3,332.52","3,359.08","3,249.92"
2024-05-15,"3,472.264","3,340.25","3,362.13","3,253.85"
2024-05-16,"3,468.712","3,348.83","3,365.19","3,257.72"
2024-05-17,"3,472.519","3,358.4","3,368.28","3,261.59"
2024-05-20,"3,477.066","3,368.25","3,371.66","3,265.43"
2024-05-21,"3,479.841","3,379.46","3,375.12","3,269.37"
2024-05-22,"3,465.553","3,388.63","3,377.38","3,273.14"
2024-05-23,"3,446.425","3,394.83","3,379.25","3,276.75"
2024-05-24,"3,462.133","3,401.77","3,381.53","3,280.26"
2024-05-27,"3,468.131","3,409.84","3,383.8","3,283.94"
2024-05-28,"3,464.613","3,416.32","3,386.16","3,287.62"
2024-05-29,"3,430.005","3,420.47","3,387.71","3,291.02"
2024-05-30,"3,420.32","3,426.22","3,388.65","3,294.21"
2024-05-31,"3,445.172","3,433.78","3,390.03","3,297.53"
2024-06-03,"3,453.441","3,440.36","3,391.97","3,300.84"
2024-06-04,"3,453.709","3,444.97","3,393.58","3,304.06"
2024-06-05,"3,483.397","3,449.59","3,395.11","3,307.24"
2024-06-06,"3,489.894","3,453.99","3,396.94","3,310.25"
2024-06-07,"3,478.7","3,458.15","3,398.8","3,313.19"
2024-06-10,"3,482.224","3,461.7","3,400.22","3,316.11"
2024-06-11,"3,479.942","3,464.7","3,401.62","3,318.84"
2024-06-12,"3,516.299","3,466.9","3,403.85","3,322.12"
2024-06-13,"3,504.475","3,468.69","3,406.2","3,325.12"
2024-06-14,"3,492.053","3,469.67","3,408.06","3,327.95"
2024-06-17,"3,508.248","3,471.23","3,409.98","3,330.91"
2024-06-18,"3,522.68","3,473.37","3,411.77","3,333.91"
2024-06-19,"3,523.663","3,476.28","3,413.25","3,336.82"
2024-06-20,"3,519.68","3,479.94","3,414.78","3,339.66"
2024-06-21,"3,507.808","3,482.22","3,416.24","3,342.48"
2024-06-24,"3,508.947","3,484.26","3,417.82","3,345.31"
2024-06-25,"3,520.731","3,487.07","3,419.21","3,348.44"
2024-06-26,"3,520.208","3,491.58","3,420.61","3,351.81"
2024-06-27,"3,521.9","3,496.66","3,422.01","3,355.21"
2024-06-28,"3,511.782","3,499.99","3,423.46","3,358.47"
2024-07-01,"3,519.949","3,503.31","3,425.4","3,361.52"
2024-07-02,"3,537.507","3,507.5","3,427.53","3,364.78"
2024-07-03,"3,562.227","3,511.45","3,430.46","3,368.12"
2024-07-04,"3,569.361","3,515.42","3,433.25","3,371.55"
2024-07-05,"3,580.903","3,520.53","3,436.06","3,374.99"
2024-07-08,"3,582.696","3,525.55","3,439.44","3,378.47"
